dataset,epoch,train_loss,validation_loss,validation_precision@20,validation_mrr@20,epoch_seconds,train_examples,validation_examples,test_examples,model,iteration,folder,learning_rate
Yoochoose 1/64,14,4.219036259664907,4.657554174639557,66.521562795728,31.1416162663865,583.9465870857239,332874,36985,55898,GAT-TAGNN,3,results-3,6.25e-05
Yoochoose 1/64,15,4.210001693441198,4.659356055685809,66.54319318642693,31.149172760335695,583.7714631557465,332874,36985,55898,GAT-TAGNN,3,results-3,3.125e-05
Yoochoose 1/64,16,4.188701668043606,4.648744739196228,66.65134513992159,31.24400559286499,581.9285764694214,332874,36985,55898,GAT-TAGNN,3,results-3,3.125e-05
Yoochoose 1/64,17,4.182412370254836,4.659223306077516,66.6432337434095,31.214359742943717,582.365984916687,332874,36985,55898,GAT-TAGNN,3,results-3,3.125e-05
Yoochoose 1/64,18,4.179220128917589,4.643923131649569,66.63241854806003,31.220794833478404,594.1794786453247,332874,36985,55898,GAT-TAGNN,3,results-3,1.5625e-05
Yoochoose 1/64,19,4.168244517751912,4.647308558987108,66.72164390969311,31.275324726710693,588.695258140564,332874,36985,55898,GAT-TAGNN,3,results-3,1.5625e-05
Yoochoose 1/64,20,4.163190409910801,4.647800270215682,66.74327430039205,31.269165504231747,586.3973696231842,332874,36985,55898,GAT-TAGNN,3,results-3,1.5625e-05
Yoochoose 1/64,21,4.161840667837031,4.644336109050499,66.77571988644046,31.263926734114655,587.4076018333435,332874,36985,55898,GAT-TAGNN,3,results-3,7.8125e-06
Yoochoose 1/64,22,4.158088109314439,4.649078485368474,66.81357307016359,31.273621113957528,585.6546764373779,332874,36985,55898,GAT-TAGNN,3,results-3,7.8125e-06
Yoochoose 1/64,23,4.154864117953056,4.64634443125532,66.78923888062728,31.311235895862097,588.3201644420624,332874,36985,55898,GAT-TAGNN,3,results-3,7.8125e-06
Yoochoose 1/64,24,4.154017208140186,4.64830516747112,66.75679329457888,31.335832235602663,587.5537760257721,332874,36985,55898,GAT-TAGNN,3,results-3,3.90625e-06
Yoochoose 1/64,25,4.151065092917576,4.65096536623202,66.81086927132621,31.30725699178879,587.2512593269348,332874,36985,55898,GAT-TAGNN,3,results-3,3.90625e-06
Yoochoose 1/64,26,4.149761152776561,4.650401517605804,66.79735027713939,31.314331746768577,590.5049567222595,332874,36985,55898,GAT-TAGNN,3,results-3,3.90625e-06
Yoochoose 1/64,27,4.14983553303879,4.64787122741396,66.81898066783832,31.330002927451385,584.9697234630585,332874,36985,55898,GAT-TAGNN,3,results-3,1.953125e-06
Yoochoose 1/64,28,4.147102522732716,4.64728470584807,66.80546167365148,31.322187707603696,585.3105518817902,332874,36985,55898,GAT-TAGNN,3,results-3,1.953125e-06
Yoochoose 1/64,29,4.147565340849245,4.64989721083683,66.82709206435041,31.315692258522574,586.4109108448029,332874,36985,55898,GAT-TAGNN,3,results-3,1.953125e-06
Yoochoose 1/64,30,4.146157715962441,4.649186797475306,66.83790725969988,31.32384396798388,587.8302638530731,332874,36985,55898,GAT-TAGNN,3,results-3,9.765625e-07
Diginetica,1,9.69323162976985,8.841496140464413,18.64427981708758,9.811998961515195,698.4582009315491,647523,71947,60858,GAT-TAGNN,3,results-3,0.001
Diginetica,2,7.671533266396945,6.609271874564921,37.62769816670605,13.177673708021128,702.6925563812256,647523,71947,60858,GAT-TAGNN,3,results-3,0.001
Diginetica,3,6.127210035357279,5.896663879485621,44.944195032454445,14.685274725641513,702.4958577156067,647523,71947,60858,GAT-TAGNN,3,results-3,0.0005
Diginetica,4,5.451218724239195,5.5901831166431775,49.56009284612284,16.616821754983974,700.7090497016907,647523,71947,60858,GAT-TAGNN,3,results-3,0.0005
Diginetica,5,5.281841025230375,5.510516084597348,50.54415055526985,16.876071441237677,702.0995855331421,647523,71947,60858,GAT-TAGNN,3,results-3,0.0005
Diginetica,6,5.200532927555326,5.480625237023731,51.15849166747745,17.044027589274684,700.0567722320557,647523,71947,60858,GAT-TAGNN,3,results-3,0.00025
Diginetica,7,4.950027861453698,5.37065966074592,53.33648380057542,18.16217738172003,701.0639188289642,647523,71947,60858,GAT-TAGNN,3,results-3,0.00025
Diginetica,8,4.899824547720841,5.372178650078638,53.44350702600526,18.269955232920257,702.7721841335297,647523,71947,60858,GAT-TAGNN,3,results-3,0.00025
Diginetica,9,4.8762111833470625,5.349996908658082,53.33648380057542,18.14995637017479,703.3499286174774,647523,71947,60858,GAT-TAGNN,3,results-3,0.000125
Diginetica,10,4.726344539381801,5.320610174087642,54.45397306350508,18.843445731566025,703.1377942562103,647523,71947,60858,GAT-TAGNN,3,results-3,0.000125
Diginetica,11,4.702627259345235,5.318316231811545,54.56377611297205,18.925916968484596,695.7731204032898,647523,71947,60858,GAT-TAGNN,3,results-3,0.000125
Diginetica,12,4.692762259118499,5.308869391569165,54.54987699278636,18.876845206982654,694.7993228435516,647523,71947,60858,GAT-TAGNN,3,results-3,6.25e-05
Diginetica,13,4.601445061515444,5.307978832161842,54.95434139019,19.1494541191277,695.2427439689636,647523,71947,60858,GAT-TAGNN,3,results-3,6.25e-05
Diginetica,14,4.587004954189967,5.303350596536809,55.05024531947128,19.205293942106216,692.9989042282104,647523,71947,60858,GAT-TAGNN,3,results-3,6.25e-05
Diginetica,15,4.582654492402697,5.317441286433555,54.89318526137296,19.274248873971903,692.0962746143341,647523,71947,60858,GAT-TAGNN,3,results-3,3.125e-05
Diginetica,16,4.527772656821392,5.314735349708199,55.14475933673398,19.39904483769345,700.5533905029297,647523,71947,60858,GAT-TAGNN,3,results-3,3.125e-05
Diginetica,17,4.520536961045898,5.312853508996906,55.17811722517965,19.37147940297235,704.8137471675873,647523,71947,60858,GAT-TAGNN,3,results-3,3.125e-05
Diginetica,18,4.518906913719432,5.315466181385921,55.10723171223262,19.41511614343506,704.7699115276337,647523,71947,60858,GAT-TAGNN,3,results-3,1.5625e-05
Diginetica,19,4.486084130079477,5.319858090690999,55.22815405784814,19.458185779921948,689.1992471218109,647523,71947,60858,GAT-TAGNN,3,results-3,1.5625e-05
Diginetica,20,4.482248170399429,5.318957981729328,55.25039265014525,19.44772244818652,692.5411257743835,647523,71947,60858,GAT-TAGNN,3,results-3,1.5625e-05
Diginetica,21,4.481302922163508,5.323362080633697,55.26846150638664,19.44187952648424,688.8485968112946,647523,71947,60858,GAT-TAGNN,3,results-3,7.8125e-06
Diginetica,22,4.46269471399953,5.324257848088712,55.24761282610811,19.478064654264372,691.6621222496033,647523,71947,60858,GAT-TAGNN,3,results-3,7.8125e-06
Diginetica,23,4.460047313954692,5.322604213315723,55.24900273812668,19.47356931664212,689.3738272190094,647523,71947,60858,GAT-TAGNN,3,results-3,7.8125e-06
Diginetica,24,4.458832510874604,5.327603919051385,55.235103617940986,19.483999629589803,692.6921935081482,647523,71947,60858,GAT-TAGNN,3,results-3,3.90625e-06
Diginetica,25,4.448140772927539,5.327871870086253,55.2434430900524,19.505326986853017,689.8869445323944,647523,71947,60858,GAT-TAGNN,3,results-3,3.90625e-06
Diginetica,26,4.4481095055078255,5.329101449572034,55.218424673718154,19.488462126044443,690.7930746078491,647523,71947,60858,GAT-TAGNN,3,results-3,3.90625e-06
Diginetica,27,4.448241536309386,5.331072276227808,55.25456238620095,19.492279583049775,689.2739267349243,647523,71947,60858,GAT-TAGNN,3,results-3,1.953125e-06
Diginetica,28,4.4428703014806175,5.332310562162156,55.225374233811,19.49398201902108,691.2785530090332,647523,71947,60858,GAT-TAGNN,3,results-3,1.953125e-06
Diginetica,29,4.442203197451736,5.329976152452148,55.23371370592241,19.49605320897303,690.7137763500214,647523,71947,60858,GAT-TAGNN,3,results-3,1.953125e-06
Diginetica,30,4.4414539173500245,5.332087500500613,55.26012203427523,19.500454887763297,691.2108924388885,647523,71947,60858,GAT-TAGNN,3,results-3,9.765625e-07
Yoochoose 1/64,1,7.107804721204686,6.081768079852838,47.0623225632013,22.543246406017808,127.8678548336029,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,2,5.7531954661957405,5.4952530519243865,54.40313640665134,25.284020652219187,125.18897271156312,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,3,5.22687693255946,5.134554406251556,59.07800459645802,26.833833300198705,124.79638671875,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,4,4.823753403148439,4.928445916538772,61.72502365823983,28.7200536517754,124.4369444847107,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,5,4.688222770988531,4.836027899480791,63.052588887386776,29.223818947241664,125.11183881759644,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,6,4.585369458502206,4.761177781886211,63.90158172231986,29.67628647124943,124.78785252571106,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,7,4.436883853833349,4.687445109770784,65.00473164796539,30.507483240622385,123.82214212417604,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,8,4.389836370332947,4.663557089292086,65.33729890496147,30.583893875342795,125.5003786087036,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,9,4.352826757592672,4.637344354098595,65.66445856428281,30.76870132720646,125.23618960380554,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,10,4.277486567669524,4.611468986835096,66.1430309584967,31.214668838111105,123.36265754699708,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,11,4.256085287534279,4.600714178847287,66.25929430850344,31.23667117855397,124.5790605545044,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,12,4.239351710370613,4.594490983090691,66.39718804920913,31.331470247634577,123.49597072601318,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,13,4.201323235820732,4.584800580199931,66.54048938758956,31.504390459214093,124.78675484657288,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,14,4.190022814727001,4.580401800154866,66.58375016898742,31.559235909443796,122.86631631851196,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,15,4.181155930040327,4.5766867378103875,66.59186156549953,31.53827942109066,145.94806361198425,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,16,4.160102196577235,4.5726533230050155,66.63241854806003,31.63947936859069,124.48888540267944,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,17,4.155069740669025,4.571196646598186,66.70271731783156,31.694003913923744,126.31078100204468,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,18,4.1503126222943765,4.570855271869436,66.71894011085575,31.691265990641597,125.05098509788512,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,19,4.1394763495489375,4.5683616033773,66.76760848992835,31.68351987060283,124.77671504020692,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,20,4.136508059892574,4.567732604819567,66.74597809922942,31.715357513448364,123.96961641311646,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,21,4.134689820108082,4.567207015203723,66.75679329457888,31.716341944631733,123.58374500274658,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,22,4.128902389059239,4.566424201819903,66.75408949574151,31.73761993094652,124.6661820411682,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,23,4.127775341355259,4.565729991316682,66.75408949574151,31.73740835629461,125.0149896144867,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,24,4.126838720048876,4.565577049520961,66.75679329457888,31.7244105373216,124.69752836227416,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,25,4.124633643120883,4.565400214747704,66.74597809922942,31.74880945861412,124.23868012428284,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,26,4.121985502755356,4.5653115212312985,66.76490469109098,31.751943487435785,124.54499840736388,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,27,4.122761829449587,4.5651628954017,66.75408949574151,31.767053453281186,124.1471779346466,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,28,4.1212501167499695,4.5650365496062095,66.76220089225362,31.75563185669787,124.65004658699036,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,29,4.119903410993825,4.56500136009403,66.75679329457888,31.75416022518994,124.60263419151306,332874,36985,55898,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,30,4.1191928600988055,4.564967699335832,66.76220089225362,31.75695110144157,124.11428332328796,332874,36985,55898,GAT-SR-GNN,4,results-4,
Diginetica,1,9.702592135884077,8.518385681331978,19.886861161688465,8.447697498582079,244.30455708503723,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,2,7.2982844230005215,6.544182968008422,38.668742268614395,13.138518758331582,246.92987418174744,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,3,6.0543055995541835,5.9553816839475795,44.80798365463466,14.608302089154538,247.5704529285431,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,4,5.44508135377613,5.6479361819888245,49.298789386631825,16.477820153733262,245.65175342559817,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,5,5.285094662203591,5.57590224297613,50.29118656789025,16.673779905481112,249.4114592075348,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,6,5.202128890111076,5.531866214849543,50.870779879633616,16.97374432125418,265.57553815841675,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,7,4.9663169176002295,5.419538725749138,53.140506205957166,18.218674452218316,245.14919471740723,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,8,4.916001424952865,5.421013771144719,53.13355664586432,18.19652616650453,244.25965070724487,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,9,4.893625302121033,5.414452702526533,53.24891934340556,18.270477402978543,244.4671745300293,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,10,4.753094760747324,5.369575766335253,54.601303737473415,18.99168603801047,244.2937512397766,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,11,4.7302313745293825,5.371571961142733,54.53597787260066,18.925506326639177,245.41203618049624,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,12,4.720878959547293,5.371597537858916,54.48594103993217,18.983608806121836,246.39406657218933,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,13,4.63379575266621,5.361197123754921,55.0266168151556,19.328836209895268,245.24534130096436,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,14,4.621324062333421,5.362522737536534,55.108621624251185,19.26642913295573,245.10556054115295,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,15,4.616620965424843,5.3643932481841805,54.99603875074707,19.281681859074222,244.43487572669983,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,16,4.5638725137360705,5.3605996602431265,55.186456697291064,19.417541546376015,244.51717734336853,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,17,4.558089397827482,5.364041121489463,55.19618608142105,19.428954689852688,244.39131927490232,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,18,4.555189796375575,5.364994268684981,55.17394748912394,19.45733692269346,244.81967878341675,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,19,4.5244583930223525,5.364802223468922,55.2434430900524,19.52882529560987,252.4946072101593,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,20,4.521308773351586,5.367613794646313,55.255952298219526,19.484427386593293,244.55087685585025,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,21,4.520603012979024,5.368029332789579,55.18089704921678,19.50240781451802,245.01564717292783,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,22,4.501168221788819,5.368681184295809,55.140589600678275,19.515144599145643,245.87291407585144,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,23,4.50130061753348,5.369873604708265,55.16699792903109,19.52550602199148,251.45241284370425,647523,71947,60858,GAT-SR-GNN,4,results-4,
Diginetica,24,4.4998099990580345,5.370507244358139,55.19201634536534,19.526964887737016,248.4150938987732,647523,71947,60858,GAT-SR-GNN,4,results-4,
Yoochoose 1/64,1,5.5744576506878065,4.735951615875438,64.71812897120454,28.503327281374823,107.86624193191528,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,2,4.48464684889863,4.516807286630083,67.41381641205895,30.063690261871763,106.6239333152771,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,3,4.232131220676042,4.45310063527793,68.36555360281196,30.906966904200168,106.36262702941896,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,4,3.795343266202017,4.365980973384889,69.47411112613221,32.331128859819714,106.0800244808197,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,5,3.7033091530238647,4.374076188440595,69.37677436798703,32.3901580897186,105.83434534072876,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,6,3.656665559874669,4.389685527011964,69.27673381100446,32.47976342552302,105.99161148071288,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,7,3.5777649493887784,4.394565698116458,69.3064755982155,32.57117839347548,106.15217113494872,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,8,3.57070397981162,4.399585119788672,69.26321481681762,32.53916761174756,105.61756420135498,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,9,3.565039174379691,4.401757748397408,69.21184263890767,32.5474594702056,106.22631525993349,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,10,3.5549290640564144,4.4025514703095405,69.19832364472083,32.542378728705934,106.19071221351624,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,11,3.5539517046088975,4.403096667170218,69.20373124239556,32.547938873014594,105.81246018409728,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,12,3.553950348972004,4.403583495668806,69.20373124239556,32.54143647218018,105.56417512893675,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,1,7.172862248736315,5.804054234028426,47.201412150610864,15.331601634612714,207.67560577392575,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,2,5.47383752233728,5.507764709831396,50.81240357485371,16.74567013599941,206.81690216064453,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,3,5.157132835064078,5.448336920867525,51.92433318970909,17.255316007039045,206.1206262111664,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,4,4.3935885140234126,5.247479037274075,55.464439101004906,19.49043549104438,206.6307966709137,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,5,4.156884632500771,5.282891853395137,55.32544789914798,19.44859678462569,206.4058301448822,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,6,4.0135011047400235,5.349976416901488,54.837588780630185,19.350771934677567,205.91447377204895,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,7,3.8134260691716553,5.3823817723726615,54.81396027631451,19.44259268325525,206.4792697429657,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,8,3.7919516786228646,5.398739560443382,54.71527652299609,19.435001666602833,206.2456572055817,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,9,3.776241479879507,5.40988798080638,54.62771206582623,19.39481799543887,205.15671515464783,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
